filename,width,height,class,xmin,ymin,xmax,ymax
/home/pranav/Mlabs/project/object_detection/labels/train/690.jpg,432,768,surf,183,366,220,436
/home/pranav/Mlabs/project/object_detection/labels/train/595.jpg,432,768,shampoo,238,452,268,534
/home/pranav/Mlabs/project/object_detection/labels/train/595.jpg,432,768,all-out,211,316,251,347
/home/pranav/Mlabs/project/object_detection/labels/train/595.jpg,432,768,speaker,195,379,229,420
/home/pranav/Mlabs/project/object_detection/labels/train/595.jpg,432,768,surf,182,437,221,515
/home/pranav/Mlabs/project/object_detection/labels/train/595.jpg,432,768,bag,275,541,329,672
/home/pranav/Mlabs/project/object_detection/labels/train/523.jpg,432,768,shampoo,182,265,214,325
/home/pranav/Mlabs/project/object_detection/labels/train/523.jpg,432,768,all-out,237,353,280,388
/home/pranav/Mlabs/project/object_detection/labels/train/523.jpg,432,768,speaker,236,444,266,483
/home/pranav/Mlabs/project/object_detection/labels/train/523.jpg,432,768,cinthol,236,275,263,322
/home/pranav/Mlabs/project/object_detection/labels/train/523.jpg,432,768,kettle,127,381,174,458
/home/pranav/Mlabs/project/object_detection/labels/train/523.jpg,432,768,surf,185,415,222,485
/home/pranav/Mlabs/project/object_detection/labels/train/523.jpg,432,768,bag,82,442,143,552
/home/pranav/Mlabs/project/object_detection/labels/train/523.jpg,432,768,bag,265,488,327,626
/home/pranav/Mlabs/project/object_detection/labels/train/852.jpg,432,768,all-out,154,319,183,353
/home/pranav/Mlabs/project/object_detection/labels/train/852.jpg,432,768,speaker,151,383,177,416
/home/pranav/Mlabs/project/object_detection/labels/train/852.jpg,432,768,kettle,190,306,236,354
/home/pranav/Mlabs/project/object_detection/labels/train/852.jpg,432,768,surf,197,443,240,504
/home/pranav/Mlabs/project/object_detection/labels/train/852.jpg,432,768,bag,76,435,113,533
/home/pranav/Mlabs/project/object_detection/labels/train/852.jpg,432,768,bag,289,498,342,608
/home/pranav/Mlabs/project/object_detection/labels/train/168.jpg,432,768,shampoo,242,230,273,305
/home/pranav/Mlabs/project/object_detection/labels/train/168.jpg,432,768,all-out,183,265,225,308
/home/pranav/Mlabs/project/object_detection/labels/train/168.jpg,432,768,cinthol,216,329,239,390
/home/pranav/Mlabs/project/object_detection/labels/train/168.jpg,432,768,kettle,187,412,238,488
/home/pranav/Mlabs/project/object_detection/labels/train/168.jpg,432,768,bag,86,430,136,566
/home/pranav/Mlabs/project/object_detection/labels/train/759.jpg,432,768,handwash,184,281,217,334
/home/pranav/Mlabs/project/object_detection/labels/train/759.jpg,432,768,all-out,214,361,248,393
/home/pranav/Mlabs/project/object_detection/labels/train/759.jpg,432,768,speaker,252,356,278,395
/home/pranav/Mlabs/project/object_detection/labels/train/759.jpg,432,768,cinthol,123,360,159,396
/home/pranav/Mlabs/project/object_detection/labels/train/759.jpg,432,768,kettle,229,279,278,328
/home/pranav/Mlabs/project/object_detection/labels/train/759.jpg,432,768,surf,195,413,232,479
/home/pranav/Mlabs/project/object_detection/labels/train/759.jpg,432,768,bag,90,411,156,540
/home/pranav/Mlabs/project/object_detection/labels/train/759.jpg,432,768,bag,335,468,393,572
/home/pranav/Mlabs/project/object_detection/labels/train/504.jpg,432,768,shampoo,195,230,223,293
/home/pranav/Mlabs/project/object_detection/labels/train/504.jpg,432,768,all-out,254,325,286,361
/home/pranav/Mlabs/project/object_detection/labels/train/504.jpg,432,768,speaker,250,418,280,457
/home/pranav/Mlabs/project/object_detection/labels/train/504.jpg,432,768,cinthol,223,317,247,361
/home/pranav/Mlabs/project/object_detection/labels/train/504.jpg,432,768,kettle,184,306,215,364
/home/pranav/Mlabs/project/object_detection/labels/train/504.jpg,432,768,surf,193,387,226,462
/home/pranav/Mlabs/project/object_detection/labels/train/504.jpg,432,768,bag,115,401,166,517
/home/pranav/Mlabs/project/object_detection/labels/train/504.jpg,432,768,bag,266,430,333,568
/home/pranav/Mlabs/project/object_detection/labels/train/463.jpg,432,768,shampoo,256,195,287,272
/home/pranav/Mlabs/project/object_detection/labels/train/463.jpg,432,768,all-out,311,307,360,355
/home/pranav/Mlabs/project/object_detection/labels/train/463.jpg,432,768,kettle,299,197,359,270
/home/pranav/Mlabs/project/object_detection/labels/train/463.jpg,432,768,surf,247,377,293,458
/home/pranav/Mlabs/project/object_detection/labels/train/463.jpg,432,768,bag,5,448,91,601
/home/pranav/Mlabs/project/object_detection/labels/train/679.jpg,432,768,shampoo,219,463,246,535
/home/pranav/Mlabs/project/object_detection/labels/train/679.jpg,432,768,surf,173,453,212,537
/home/pranav/Mlabs/project/object_detection/labels/train/686.jpg,432,768,handwash,201,307,229,347
/home/pranav/Mlabs/project/object_detection/labels/train/686.jpg,432,768,shampoo,220,376,246,432
/home/pranav/Mlabs/project/object_detection/labels/train/686.jpg,432,768,all-out,170,249,205,288
/home/pranav/Mlabs/project/object_detection/labels/train/686.jpg,432,768,speaker,231,313,254,351
/home/pranav/Mlabs/project/object_detection/labels/train/686.jpg,432,768,cinthol,177,307,194,349
/home/pranav/Mlabs/project/object_detection/labels/train/686.jpg,432,768,kettle,207,232,257,284
/home/pranav/Mlabs/project/object_detection/labels/train/686.jpg,432,768,surf,178,368,216,431
/home/pranav/Mlabs/project/object_detection/labels/train/686.jpg,432,768,bag,129,354,161,466
/home/pranav/Mlabs/project/object_detection/labels/train/686.jpg,432,768,bag,290,413,348,537
/home/pranav/Mlabs/project/object_detection/labels/train/771.jpg,432,768,handwash,186,293,215,337
/home/pranav/Mlabs/project/object_detection/labels/train/771.jpg,432,768,all-out,209,365,243,399
/home/pranav/Mlabs/project/object_detection/labels/train/771.jpg,432,768,speaker,241,364,270,398
/home/pranav/Mlabs/project/object_detection/labels/train/771.jpg,432,768,kettle,220,286,272,338
/home/pranav/Mlabs/project/object_detection/labels/train/771.jpg,432,768,surf,290,425,339,493
/home/pranav/Mlabs/project/object_detection/labels/train/771.jpg,432,768,bag,81,414,130,521
/home/pranav/Mlabs/project/object_detection/labels/train/771.jpg,432,768,bag,326,484,400,596
/home/pranav/Mlabs/project/object_detection/labels/train/117.jpg,432,768,handwash,233,246,269,307
/home/pranav/Mlabs/project/object_detection/labels/train/117.jpg,432,768,shampoo,278,230,309,306
/home/pranav/Mlabs/project/object_detection/labels/train/117.jpg,432,768,all-out,211,339,262,379
/home/pranav/Mlabs/project/object_detection/labels/train/117.jpg,432,768,cinthol,283,335,309,386
/home/pranav/Mlabs/project/object_detection/labels/train/117.jpg,432,768,kettle,221,409,270,490
/home/pranav/Mlabs/project/object_detection/labels/train/117.jpg,432,768,surf,264,406,315,497
/home/pranav/Mlabs/project/object_detection/labels/train/117.jpg,432,768,bag,142,421,218,562
/home/pranav/Mlabs/project/object_detection/labels/train/181.jpg,432,768,shampoo,302,173,335,257
/home/pranav/Mlabs/project/object_detection/labels/train/181.jpg,432,768,all-out,239,295,280,335
/home/pranav/Mlabs/project/object_detection/labels/train/181.jpg,432,768,speaker,274,292,312,339
/home/pranav/Mlabs/project/object_detection/labels/train/181.jpg,432,768,cinthol,261,203,284,259
/home/pranav/Mlabs/project/object_detection/labels/train/181.jpg,432,768,kettle,246,375,298,447
/home/pranav/Mlabs/project/object_detection/labels/train/181.jpg,432,768,surf,293,367,339,458
/home/pranav/Mlabs/project/object_detection/labels/train/181.jpg,432,768,bag,164,389,236,501
/home/pranav/Mlabs/project/object_detection/labels/train/54.jpg,432,768,handwash,239,275,276,337
/home/pranav/Mlabs/project/object_detection/labels/train/54.jpg,432,768,shampoo,287,254,317,334
/home/pranav/Mlabs/project/object_detection/labels/train/54.jpg,432,768,all-out,228,367,269,403
/home/pranav/Mlabs/project/object_detection/labels/train/54.jpg,432,768,speaker,267,370,300,405
/home/pranav/Mlabs/project/object_detection/labels/train/54.jpg,432,768,cinthol,299,364,325,408
/home/pranav/Mlabs/project/object_detection/labels/train/54.jpg,432,768,kettle,235,444,283,518
/home/pranav/Mlabs/project/object_detection/labels/train/54.jpg,432,768,surf,286,436,327,524
/home/pranav/Mlabs/project/object_detection/labels/train/54.jpg,432,768,bag,194,404,268,538
/home/pranav/Mlabs/project/object_detection/labels/train/713.jpg,432,768,handwash,205,312,232,356
/home/pranav/Mlabs/project/object_detection/labels/train/713.jpg,432,768,shampoo,251,379,311,417
/home/pranav/Mlabs/project/object_detection/labels/train/713.jpg,432,768,all-out,176,256,204,285
/home/pranav/Mlabs/project/object_detection/labels/train/713.jpg,432,768,speaker,239,322,266,358
/home/pranav/Mlabs/project/object_detection/labels/train/713.jpg,432,768,cinthol,182,314,203,355
/home/pranav/Mlabs/project/object_detection/labels/train/713.jpg,432,768,kettle,215,240,266,291
/home/pranav/Mlabs/project/object_detection/labels/train/713.jpg,432,768,surf,189,381,224,441
/home/pranav/Mlabs/project/object_detection/labels/train/713.jpg,432,768,bag,139,368,187,483
/home/pranav/Mlabs/project/object_detection/labels/train/713.jpg,432,768,bag,289,423,375,533
/home/pranav/Mlabs/project/object_detection/labels/train/609.jpg,432,768,shampoo,235,455,268,528
/home/pranav/Mlabs/project/object_detection/labels/train/609.jpg,432,768,all-out,207,309,243,343
/home/pranav/Mlabs/project/object_detection/labels/train/609.jpg,432,768,speaker,194,377,218,420
/home/pranav/Mlabs/project/object_detection/labels/train/609.jpg,432,768,surf,190,453,226,525
/home/pranav/Mlabs/project/object_detection/labels/train/609.jpg,432,768,bag,297,555,350,683
/home/pranav/Mlabs/project/object_detection/labels/train/742.jpg,432,768,handwash,193,272,226,321
/home/pranav/Mlabs/project/object_detection/labels/train/742.jpg,432,768,shampoo,247,408,271,466
/home/pranav/Mlabs/project/object_detection/labels/train/742.jpg,432,768,all-out,184,330,225,369
/home/pranav/Mlabs/project/object_detection/labels/train/742.jpg,432,768,speaker,248,346,282,382
/home/pranav/Mlabs/project/object_detection/labels/train/742.jpg,432,768,kettle,232,260,282,315
/home/pranav/Mlabs/project/object_detection/labels/train/742.jpg,432,768,surf,199,396,237,475
/home/pranav/Mlabs/project/object_detection/labels/train/742.jpg,432,768,bag,93,397,183,506
/home/pranav/Mlabs/project/object_detection/labels/train/742.jpg,432,768,bag,300,444,386,575
/home/pranav/Mlabs/project/object_detection/labels/train/381.jpg,432,768,handwash,263,312,306,370
/home/pranav/Mlabs/project/object_detection/labels/train/381.jpg,432,768,shampoo,234,212,272,283
/home/pranav/Mlabs/project/object_detection/labels/train/381.jpg,432,768,all-out,240,429,282,472
/home/pranav/Mlabs/project/object_detection/labels/train/381.jpg,432,768,kettle,281,210,337,282
/home/pranav/Mlabs/project/object_detection/labels/train/381.jpg,432,768,surf,289,399,331,484
/home/pranav/Mlabs/project/object_detection/labels/train/381.jpg,432,768,bag,118,424,173,543
/home/pranav/Mlabs/project/object_detection/labels/train/842.jpg,432,768,all-out,158,324,194,358
/home/pranav/Mlabs/project/object_detection/labels/train/842.jpg,432,768,speaker,196,390,226,439
/home/pranav/Mlabs/project/object_detection/labels/train/842.jpg,432,768,kettle,189,300,244,356
/home/pranav/Mlabs/project/object_detection/labels/train/842.jpg,432,768,surf,204,442,239,508
/home/pranav/Mlabs/project/object_detection/labels/train/842.jpg,432,768,bag,87,439,130,556
/home/pranav/Mlabs/project/object_detection/labels/train/842.jpg,432,768,bag,295,497,336,602
/home/pranav/Mlabs/project/object_detection/labels/train/249.jpg,432,768,handwash,224,213,257,279
/home/pranav/Mlabs/project/object_detection/labels/train/249.jpg,432,768,shampoo,273,191,302,278
/home/pranav/Mlabs/project/object_detection/labels/train/249.jpg,432,768,all-out,215,308,252,362
/home/pranav/Mlabs/project/object_detection/labels/train/249.jpg,432,768,speaker,260,309,295,353
/home/pranav/Mlabs/project/object_detection/labels/train/249.jpg,432,768,cinthol,257,284,287,335
/home/pranav/Mlabs/project/object_detection/labels/train/249.jpg,432,768,kettle,228,392,273,463
/home/pranav/Mlabs/project/object_detection/labels/train/249.jpg,432,768,surf,274,385,326,472
/home/pranav/Mlabs/project/object_detection/labels/train/249.jpg,432,768,bag,135,405,202,539
/home/pranav/Mlabs/project/object_detection/labels/train/107.jpg,432,768,handwash,242,253,284,316
/home/pranav/Mlabs/project/object_detection/labels/train/107.jpg,432,768,shampoo,282,236,312,310
/home/pranav/Mlabs/project/object_detection/labels/train/107.jpg,432,768,all-out,227,338,271,386
/home/pranav/Mlabs/project/object_detection/labels/train/107.jpg,432,768,cinthol,291,341,323,390
/home/pranav/Mlabs/project/object_detection/labels/train/107.jpg,432,768,kettle,227,419,276,490
/home/pranav/Mlabs/project/object_detection/labels/train/107.jpg,432,768,surf,280,413,321,497
/home/pranav/Mlabs/project/object_detection/labels/train/107.jpg,432,768,bag,132,417,197,524
/home/pranav/Mlabs/project/object_detection/labels/train/772.jpg,432,768,handwash,188,292,214,341
/home/pranav/Mlabs/project/object_detection/labels/train/772.jpg,432,768,all-out,210,364,240,399
/home/pranav/Mlabs/project/object_detection/labels/train/772.jpg,432,768,speaker,244,364,270,400
/home/pranav/Mlabs/project/object_detection/labels/train/772.jpg,432,768,kettle,220,288,266,341
/home/pranav/Mlabs/project/object_detection/labels/train/772.jpg,432,768,surf,285,426,326,498
/home/pranav/Mlabs/project/object_detection/labels/train/772.jpg,432,768,bag,80,430,127,527
/home/pranav/Mlabs/project/object_detection/labels/train/772.jpg,432,768,bag,326,486,397,596
/home/pranav/Mlabs/project/object_detection/labels/train/454.jpg,432,768,handwash,194,350,253,387
/home/pranav/Mlabs/project/object_detection/labels/train/454.jpg,432,768,shampoo,248,202,282,276
/home/pranav/Mlabs/project/object_detection/labels/train/454.jpg,432,768,all-out,308,313,350,359
/home/pranav/Mlabs/project/object_detection/labels/train/454.jpg,432,768,kettle,291,205,357,281
/home/pranav/Mlabs/project/object_detection/labels/train/454.jpg,432,768,surf,246,383,293,474
/home/pranav/Mlabs/project/object_detection/labels/train/454.jpg,432,768,bag,106,389,172,525
/home/pranav/Mlabs/project/object_detection/labels/train/818.jpg,432,768,all-out,168,471,200,505
/home/pranav/Mlabs/project/object_detection/labels/train/818.jpg,432,768,speaker,172,327,201,362
/home/pranav/Mlabs/project/object_detection/labels/train/818.jpg,432,768,kettle,205,312,255,354
/home/pranav/Mlabs/project/object_detection/labels/train/818.jpg,432,768,surf,229,446,253,504
/home/pranav/Mlabs/project/object_detection/labels/train/818.jpg,432,768,bag,81,448,114,578
/home/pranav/Mlabs/project/object_detection/labels/train/818.jpg,432,768,bag,292,517,350,620
/home/pranav/Mlabs/project/object_detection/labels/train/356.jpg,432,768,handwash,266,311,303,367
/home/pranav/Mlabs/project/object_detection/labels/train/356.jpg,432,768,shampoo,236,206,267,286
/home/pranav/Mlabs/project/object_detection/labels/train/356.jpg,432,768,all-out,242,432,278,476
/home/pranav/Mlabs/project/object_detection/labels/train/356.jpg,432,768,speaker,298,320,333,374
/home/pranav/Mlabs/project/object_detection/labels/train/356.jpg,432,768,kettle,279,209,336,284
/home/pranav/Mlabs/project/object_detection/labels/train/356.jpg,432,768,surf,256,365,286,459
/home/pranav/Mlabs/project/object_detection/labels/train/356.jpg,432,768,bag,110,396,151,531
/home/pranav/Mlabs/project/object_detection/labels/train/206.jpg,432,768,shampoo,309,159,336,245
/home/pranav/Mlabs/project/object_detection/labels/train/206.jpg,432,768,speaker,279,284,314,331
/home/pranav/Mlabs/project/object_detection/labels/train/206.jpg,432,768,cinthol,328,272,348,333
/home/pranav/Mlabs/project/object_detection/labels/train/206.jpg,432,768,kettle,247,367,301,435
/home/pranav/Mlabs/project/object_detection/labels/train/206.jpg,432,768,surf,298,364,332,447
/home/pranav/Mlabs/project/object_detection/labels/train/206.jpg,432,768,bag,184,388,239,513
/home/pranav/Mlabs/project/object_detection/labels/train/535.jpg,432,768,shampoo,191,275,223,331
/home/pranav/Mlabs/project/object_detection/labels/train/535.jpg,432,768,all-out,245,363,284,395
/home/pranav/Mlabs/project/object_detection/labels/train/535.jpg,432,768,speaker,202,359,232,401
/home/pranav/Mlabs/project/object_detection/labels/train/535.jpg,432,768,cinthol,246,285,272,331
/home/pranav/Mlabs/project/object_detection/labels/train/535.jpg,432,768,kettle,134,378,175,444
/home/pranav/Mlabs/project/object_detection/labels/train/535.jpg,432,768,surf,195,420,229,493
/home/pranav/Mlabs/project/object_detection/labels/train/535.jpg,432,768,bag,120,435,178,539
/home/pranav/Mlabs/project/object_detection/labels/train/535.jpg,432,768,bag,286,494,339,629
/home/pranav/Mlabs/project/object_detection/labels/train/331.jpg,432,768,handwash,269,303,309,359
/home/pranav/Mlabs/project/object_detection/labels/train/331.jpg,432,768,shampoo,243,200,271,280
/home/pranav/Mlabs/project/object_detection/labels/train/331.jpg,432,768,all-out,217,312,262,358
/home/pranav/Mlabs/project/object_detection/labels/train/331.jpg,432,768,speaker,305,316,339,360
/home/pranav/Mlabs/project/object_detection/labels/train/331.jpg,432,768,kettle,286,205,340,279
/home/pranav/Mlabs/project/object_detection/labels/train/331.jpg,432,768,surf,286,383,336,473
/home/pranav/Mlabs/project/object_detection/labels/train/331.jpg,432,768,bag,133,392,183,528
/home/pranav/Mlabs/project/object_detection/labels/train/650.jpg,432,768,shampoo,226,445,256,517
/home/pranav/Mlabs/project/object_detection/labels/train/650.jpg,432,768,surf,155,418,214,501
/home/pranav/Mlabs/project/object_detection/labels/train/650.jpg,432,768,bag,96,463,148,590
/home/pranav/Mlabs/project/object_detection/labels/train/650.jpg,432,768,bag,270,504,320,658
/home/pranav/Mlabs/project/object_detection/labels/train/829.jpg,432,768,all-out,137,430,173,464
/home/pranav/Mlabs/project/object_detection/labels/train/829.jpg,432,768,speaker,171,331,192,362
/home/pranav/Mlabs/project/object_detection/labels/train/829.jpg,432,768,kettle,200,308,249,364
/home/pranav/Mlabs/project/object_detection/labels/train/829.jpg,432,768,surf,212,443,247,509
/home/pranav/Mlabs/project/object_detection/labels/train/829.jpg,432,768,bag,75,473,114,567
/home/pranav/Mlabs/project/object_detection/labels/train/829.jpg,432,768,bag,296,509,343,613
/home/pranav/Mlabs/project/object_detection/labels/train/732.jpg,432,768,handwash,224,315,253,358
/home/pranav/Mlabs/project/object_detection/labels/train/732.jpg,432,768,shampoo,245,410,268,469
/home/pranav/Mlabs/project/object_detection/labels/train/732.jpg,432,768,all-out,90,336,142,374
/home/pranav/Mlabs/project/object_detection/labels/train/732.jpg,432,768,speaker,252,338,277,375
/home/pranav/Mlabs/project/object_detection/labels/train/732.jpg,432,768,cinthol,194,337,214,373
/home/pranav/Mlabs/project/object_detection/labels/train/732.jpg,432,768,kettle,226,257,275,310
/home/pranav/Mlabs/project/object_detection/labels/train/732.jpg,432,768,surf,201,397,232,467
/home/pranav/Mlabs/project/object_detection/labels/train/732.jpg,432,768,bag,62,379,162,502
/home/pranav/Mlabs/project/object_detection/labels/train/732.jpg,432,768,bag,305,464,407,590
/home/pranav/Mlabs/project/object_detection/labels/train/717.jpg,432,768,handwash,193,334,219,373
/home/pranav/Mlabs/project/object_detection/labels/train/717.jpg,432,768,shampoo,218,408,239,461
/home/pranav/Mlabs/project/object_detection/labels/train/717.jpg,432,768,all-out,164,279,194,311
/home/pranav/Mlabs/project/object_detection/labels/train/717.jpg,432,768,speaker,221,340,250,373
/home/pranav/Mlabs/project/object_detection/labels/train/717.jpg,432,768,cinthol,163,337,184,376
/home/pranav/Mlabs/project/object_detection/labels/train/717.jpg,432,768,kettle,202,261,251,310
/home/pranav/Mlabs/project/object_detection/labels/train/717.jpg,432,768,surf,167,397,206,463
/home/pranav/Mlabs/project/object_detection/labels/train/717.jpg,432,768,bag,96,392,150,516
/home/pranav/Mlabs/project/object_detection/labels/train/717.jpg,432,768,bag,283,460,373,564
/home/pranav/Mlabs/project/object_detection/labels/train/608.jpg,432,768,shampoo,235,459,264,525
/home/pranav/Mlabs/project/object_detection/labels/train/608.jpg,432,768,all-out,209,309,247,346
/home/pranav/Mlabs/project/object_detection/labels/train/608.jpg,432,768,speaker,192,384,222,419
/home/pranav/Mlabs/project/object_detection/labels/train/608.jpg,432,768,surf,189,456,227,521
/home/pranav/Mlabs/project/object_detection/labels/train/608.jpg,432,768,bag,295,561,354,686
/home/pranav/Mlabs/project/object_detection/labels/train/47.jpg,1024,576,shampoo,560,109,610,231
/home/pranav/Mlabs/project/object_detection/labels/train/47.jpg,1024,576,all-out,463,285,535,357
/home/pranav/Mlabs/project/object_detection/labels/train/47.jpg,1024,576,speaker,541,283,602,362
/home/pranav/Mlabs/project/object_detection/labels/train/47.jpg,1024,576,kettle,470,410,557,531
/home/pranav/Mlabs/project/object_detection/labels/train/47.jpg,1024,576,surf,553,405,628,546
/home/pranav/Mlabs/project/object_detection/labels/train/47.jpg,1024,576,bag,373,346,473,575
/home/pranav/Mlabs/project/object_detection/labels/train/52.jpg,432,768,handwash,244,273,282,338
/home/pranav/Mlabs/project/object_detection/labels/train/52.jpg,432,768,shampoo,284,254,323,336
/home/pranav/Mlabs/project/object_detection/labels/train/52.jpg,432,768,all-out,224,366,274,415
/home/pranav/Mlabs/project/object_detection/labels/train/52.jpg,432,768,speaker,272,363,306,410
/home/pranav/Mlabs/project/object_detection/labels/train/52.jpg,432,768,cinthol,299,357,329,410
/home/pranav/Mlabs/project/object_detection/labels/train/52.jpg,432,768,kettle,229,440,288,519
/home/pranav/Mlabs/project/object_detection/labels/train/52.jpg,432,768,surf,286,431,334,525
/home/pranav/Mlabs/project/object_detection/labels/train/52.jpg,432,768,bag,131,423,231,558
/home/pranav/Mlabs/project/object_detection/labels/train/658.jpg,432,768,shampoo,231,453,261,522
/home/pranav/Mlabs/project/object_detection/labels/train/658.jpg,432,768,surf,115,371,197,440
/home/pranav/Mlabs/project/object_detection/labels/train/658.jpg,432,768,bag,92,471,147,605
/home/pranav/Mlabs/project/object_detection/labels/train/658.jpg,432,768,bag,286,546,349,684
/home/pranav/Mlabs/project/object_detection/labels/train/482.jpg,432,768,shampoo,187,195,216,260
/home/pranav/Mlabs/project/object_detection/labels/train/482.jpg,432,768,all-out,245,291,282,331
/home/pranav/Mlabs/project/object_detection/labels/train/482.jpg,432,768,speaker,244,389,281,430
/home/pranav/Mlabs/project/object_detection/labels/train/482.jpg,432,768,cinthol,142,310,174,338
/home/pranav/Mlabs/project/object_detection/labels/train/482.jpg,432,768,kettle,234,195,292,263
/home/pranav/Mlabs/project/object_detection/labels/train/482.jpg,432,768,surf,185,353,229,427
/home/pranav/Mlabs/project/object_detection/labels/train/482.jpg,432,768,bag,92,364,167,494
/home/pranav/Mlabs/project/object_detection/labels/train/482.jpg,432,768,bag,265,392,316,522
/home/pranav/Mlabs/project/object_detection/labels/train/643.jpg,432,768,shampoo,232,453,259,516
/home/pranav/Mlabs/project/object_detection/labels/train/643.jpg,432,768,surf,184,444,219,516
/home/pranav/Mlabs/project/object_detection/labels/train/643.jpg,432,768,bag,109,443,184,566
/home/pranav/Mlabs/project/object_detection/labels/train/643.jpg,432,768,bag,273,502,326,663
/home/pranav/Mlabs/project/object_detection/labels/train/508.jpg,432,768,shampoo,195,239,220,298
/home/pranav/Mlabs/project/object_detection/labels/train/508.jpg,432,768,all-out,246,331,284,370
/home/pranav/Mlabs/project/object_detection/labels/train/508.jpg,432,768,speaker,250,426,278,466
/home/pranav/Mlabs/project/object_detection/labels/train/508.jpg,432,768,cinthol,254,255,282,301
/home/pranav/Mlabs/project/object_detection/labels/train/508.jpg,432,768,kettle,169,322,217,395
/home/pranav/Mlabs/project/object_detection/labels/train/508.jpg,432,768,surf,184,397,229,465
/home/pranav/Mlabs/project/object_detection/labels/train/508.jpg,432,768,bag,98,408,166,528
/home/pranav/Mlabs/project/object_detection/labels/train/508.jpg,432,768,bag,279,445,331,580
/home/pranav/Mlabs/project/object_detection/labels/train/317.jpg,432,768,handwash,274,284,305,348
/home/pranav/Mlabs/project/object_detection/labels/train/317.jpg,432,768,shampoo,242,189,274,266
/home/pranav/Mlabs/project/object_detection/labels/train/317.jpg,432,768,all-out,224,299,264,346
/home/pranav/Mlabs/project/object_detection/labels/train/317.jpg,432,768,speaker,308,301,339,353
/home/pranav/Mlabs/project/object_detection/labels/train/317.jpg,432,768,kettle,283,195,333,265
/home/pranav/Mlabs/project/object_detection/labels/train/317.jpg,432,768,surf,286,378,329,462
/home/pranav/Mlabs/project/object_detection/labels/train/317.jpg,432,768,bag,142,369,183,506
/home/pranav/Mlabs/project/object_detection/labels/train/363.jpg,432,768,handwash,264,312,298,369
/home/pranav/Mlabs/project/object_detection/labels/train/363.jpg,432,768,shampoo,234,213,267,287
/home/pranav/Mlabs/project/object_detection/labels/train/363.jpg,432,768,all-out,234,437,275,473
/home/pranav/Mlabs/project/object_detection/labels/train/363.jpg,432,768,speaker,294,327,330,373
/home/pranav/Mlabs/project/object_detection/labels/train/363.jpg,432,768,kettle,279,212,335,288
/home/pranav/Mlabs/project/object_detection/labels/train/363.jpg,432,768,surf,284,399,329,487
/home/pranav/Mlabs/project/object_detection/labels/train/363.jpg,432,768,bag,118,400,155,531
/home/pranav/Mlabs/project/object_detection/labels/train/672.jpg,432,768,shampoo,215,463,245,531
/home/pranav/Mlabs/project/object_detection/labels/train/672.jpg,432,768,surf,172,451,206,527
/home/pranav/Mlabs/project/object_detection/labels/train/672.jpg,432,768,bag,100,475,174,615
/home/pranav/Mlabs/project/object_detection/labels/train/672.jpg,432,768,bag,287,547,343,685
/home/pranav/Mlabs/project/object_detection/labels/train/224.jpg,432,768,shampoo,298,170,340,252
/home/pranav/Mlabs/project/object_detection/labels/train/224.jpg,432,768,speaker,277,291,316,336
/home/pranav/Mlabs/project/object_detection/labels/train/224.jpg,432,768,cinthol,326,284,353,342
/home/pranav/Mlabs/project/object_detection/labels/train/224.jpg,432,768,kettle,246,370,299,444
/home/pranav/Mlabs/project/object_detection/labels/train/224.jpg,432,768,bag,167,371,227,515
/home/pranav/Mlabs/project/object_detection/labels/train/750.jpg,432,768,handwash,193,275,218,320
/home/pranav/Mlabs/project/object_detection/labels/train/750.jpg,432,768,shampoo,305,420,375,446
/home/pranav/Mlabs/project/object_detection/labels/train/750.jpg,432,768,all-out,220,350,247,388
/home/pranav/Mlabs/project/object_detection/labels/train/750.jpg,432,768,speaker,246,348,273,383
/home/pranav/Mlabs/project/object_detection/labels/train/750.jpg,432,768,cinthol,192,343,211,383
/home/pranav/Mlabs/project/object_detection/labels/train/750.jpg,432,768,kettle,228,265,280,321
/home/pranav/Mlabs/project/object_detection/labels/train/750.jpg,432,768,surf,197,402,229,468
/home/pranav/Mlabs/project/object_detection/labels/train/750.jpg,432,768,bag,117,417,180,523
/home/pranav/Mlabs/project/object_detection/labels/train/750.jpg,432,768,bag,320,466,408,596
/home/pranav/Mlabs/project/object_detection/labels/train/180.jpg,432,768,shampoo,302,173,332,255
/home/pranav/Mlabs/project/object_detection/labels/train/180.jpg,432,768,all-out,238,295,279,336
/home/pranav/Mlabs/project/object_detection/labels/train/180.jpg,432,768,speaker,273,293,309,342
/home/pranav/Mlabs/project/object_detection/labels/train/180.jpg,432,768,cinthol,261,203,282,259
/home/pranav/Mlabs/project/object_detection/labels/train/180.jpg,432,768,kettle,246,373,294,444
/home/pranav/Mlabs/project/object_detection/labels/train/180.jpg,432,768,surf,292,368,332,458
/home/pranav/Mlabs/project/object_detection/labels/train/180.jpg,432,768,bag,180,389,244,504
/home/pranav/Mlabs/project/object_detection/labels/train/455.jpg,432,768,handwash,148,342,184,401
/home/pranav/Mlabs/project/object_detection/labels/train/455.jpg,432,768,shampoo,251,201,288,276
/home/pranav/Mlabs/project/object_detection/labels/train/455.jpg,432,768,all-out,306,310,350,365
/home/pranav/Mlabs/project/object_detection/labels/train/455.jpg,432,768,kettle,300,203,354,268
/home/pranav/Mlabs/project/object_detection/labels/train/455.jpg,432,768,surf,247,382,289,460
/home/pranav/Mlabs/project/object_detection/labels/train/455.jpg,432,768,bag,110,393,171,524
